ID,X,Y,Cover1857,Cover1930,Cover1987
24606124,438960.7534,667338.0714,Northern Hardwood,Ag-Grassland,Ag-Grassland
24606131,438949.921,666534.9986,Boreal Conifer-Hardwood,Aspen-Paper Birch,Ag-Grassland
24606132,438144.83,666556.7961,Hemlock-Yellow Birch,Aspen-Paper Birch,Boreal Conifer-Hardwood
24606133,438130.4095,665755.2885,Hemlock-Yellow Birch,Aspen-Paper Birch,Aspen-Paper Birch
24606134,438932.2729,665735.8735,Hemlock-Yellow Birch,Ag-Grassland,Upland Shrub-Herb
24606141,437338.5588,666574.6923,Hemlock-Yellow Birch,Aspen-Paper Birch,Ag-Grassland
24606142,436527.9827,666584.8974,Hemlock-Yellow Birch,Ag-Grassland,Ag-Grassland
24606143,436516.9224,665782.4907,Hemlock-Yellow Birch,Northern Hardwood,Ag-Grassland
24606144,437325.5255,665770.8445,Hemlock-Yellow Birch,Aspen-Paper Birch,Ag-Grassland
24606151,435721.8647,666596.6738,Aspen-Paper Birch,Aspen-Paper Birch,Ag-Grassland
24606152,434921.1539,666609.9218,Lowland Forest,Aspen-Paper Birch,Aspen-Paper Birch
24606153,434908.4414,665806.8089,Lowland Forest,Aspen-Paper Birch,Boreal Conifer-Hardwood
24606154,435711.1203,665794.2264,Lowland Forest,Northern Hardwood,Aspen-Paper Birch
24606161,434118.0702,666630.2737,Lowland Forest,Aspen-Paper Birch,Boreal Conifer-Hardwood
24606162,433313.5299,666658.4535,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24606163,433297.6338,665851.0508,Lowland Forest,Aspen-Paper Birch,Boreal Conifer-Hardwood
24606164,434103.8239,665825.7408,Lowland Forest,Aspen-Paper Birch,Ag-Grassland
24606171,432509.4223,666688.9927,Pine Species,Aspen-Paper Birch,Northern Hardwood
24606172,431704.9847,666721.442,Lowland Forest,Aspen-Paper Birch,Northern Hardwood
24606173,431690.6068,665915.1416,Hemlock-Yellow Birch,Aspen-Paper Birch,Aspen-Paper Birch
24606174,432493.4986,665881.0168,Lowland Forest,Aspen-Paper Birch,Upland Shrub-Herb
24606184,430887.5418,665948.8156,Hemlock-Yellow Birch,Northern Hardwood,Upland Shrub-Herb
24606191,430875.8162,665146.9198,Hemlock-Yellow Birch,Northern Hardwood,Upland Shrub-Herb
24606193,430055.8398,664376.0118,Aspen-Paper Birch,Northern Hardwood,Aspen-Paper Birch
24606194,430867.416,664346.0441,Pine Species,Northern Hardwood,Northern Hardwood
24606201,432481.5781,665080.3299,Lowland Forest,Northern Hardwood,Boreal Conifer-Hardwood
24606202,431679.0337,665113.4353,Hemlock-Yellow Birch,Northern Hardwood,Aspen-Paper Birch
24606203,431671.1621,664316.6463,Pine Species,Northern Hardwood,Upland Shrub-Herb
24606204,432474.5946,664287.2646,Lowland Forest,Northern Hardwood,Northern Hardwood
24606211,434093.2433,665022.0011,Aspen-Paper Birch,Aspen-Paper Birch,Aspen-Paper Birch
24606212,433287.1747,665049.8417,Lowland Forest,Ag-Grassland,Ag-Grassland
24606213,433280.254,664254.4756,Boreal Conifer-Hardwood,Aspen-Paper Birch,Ag-Grassland
24606214,434085.4987,664217.9458,Aspen-Paper Birch,Northern Hardwood,Northern Hardwood
24606221,435699.9436,664991.3867,Lowland Forest,Northern Hardwood,Upland Shrub-Herb
24606222,434896.9251,665002.2668,Lowland Forest,Northern Hardwood,Boreal Conifer-Hardwood
24606223,434887.8942,664195.5694,Aspen-Paper Birch,Northern Hardwood,Northern Hardwood
24606224,435688.6667,664186.6808,Northern Hardwood,Northern Hardwood,Ag-Grassland
24606231,437311.864,664967.8831,Hemlock-Yellow Birch,Aspen-Paper Birch,Northern Hardwood
24606232,436504.8404,664979.8536,Hemlock-Yellow Birch,Northern Hardwood,Northern Hardwood
24606233,436491.9762,664177.4646,Hemlock-Yellow Birch,Northern Hardwood,Northern Hardwood
24606234,437298.1245,664166.3161,Hemlock-Yellow Birch,Aspen-Paper Birch,Aspen-Paper Birch
24606241,438918.4573,664935.3224,Hemlock-Yellow Birch,Aspen-Paper Birch,Aspen-Paper Birch
24606242,438116.3785,664952.8454,Hemlock-Yellow Birch,Aspen-Paper Birch,Ag-Grassland
24606243,438103.1978,664151.7152,Lowland Forest,Ag-Grassland,Ag-Grassland
24606244,438907.8696,664135.62,Lowland Forest,Ag-Grassland,Ag-Grassland
24606251,438898.0995,663339.0816,Lowland Forest,Ag-Grassland,Ag-Grassland
24606252,438091.4808,663355.8681,Lowland Forest,Ag-Grassland,Ag-Grassland
24606253,438081.1191,662565.7853,Hemlock-Yellow Birch,Ag-Grassland,Upland Shrub-Herb
24606254,438888.4211,662545.6793,Lowland Forest,Ag-Grassland,Ag-Grassland
24606261,437285.8164,663371.3076,Hemlock-Yellow Birch,Ag-Grassland,Ag-Grassland
24606262,436481.7493,663383.0478,Hemlock-Yellow Birch,Northern Hardwood,Boreal Conifer-Hardwood
24606263,436472.9796,662596.6159,Hemlock-Yellow Birch,Aspen-Paper Birch,Upland Shrub-Herb
24606264,437275.9381,662582.397,Hemlock-Yellow Birch,Ag-Grassland,Ag-Grassland
24606271,435679.6221,663393.1104,Hemlock-Yellow Birch,Aspen-Paper Birch,Boreal Conifer-Hardwood
24606272,434879.2663,663403.2916,Pine Species,Northern Hardwood,Northern Hardwood
24606273,434869.44,662626.7725,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24606274,435670.8562,662611.1889,Hemlock-Yellow Birch,Aspen-Paper Birch,Aspen-Paper Birch
24606281,434075.7378,663426.9403,Boreal Conifer-Hardwood,Northern Hardwood,Ag-Grassland
24606282,433271.0972,663462.7313,Boreal Conifer-Hardwood,Ag-Grassland,Ag-Grassland
24606283,433262.7457,662674.2878,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24606284,434065.8712,662647.9618,Pine Species,Ag-Grassland,Upland Shrub-Herb
24606291,432466.9096,663492.2797,Aspen-Paper Birch,Aspen-Paper Birch,Northern Hardwood
24606292,431662.8763,663515.9468,Lowland Forest,Aspen-Paper Birch,Northern Hardwood
24606293,431654.8292,662711.1708,Lowland Forest,Aspen-Paper Birch,Ag-Grassland
24606294,432459.1404,662695.2386,Boreal Conifer-Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24606301,430860.1961,663543.148,Lowland Forest,Aspen-Paper Birch,Aspen-Paper Birch
24606302,430048.9418,663573.8325,Aspen-Paper Birch,Ag-Grassland,Ag-Grassland
24606304,430852.1603,662738.2004,Lowland Forest,Ag-Grassland,Ag-Grassland
24606341,435667.2345,661835.018,Hemlock-Yellow Birch,Aspen-Paper Birch,Aspen-Paper Birch
24606342,434863.4775,661852.1709,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24606351,437272.2939,661795.0355,Hemlock-Yellow Birch,Aspen-Paper Birch,Ag-Grassland
24606352,436471.0285,661816.2446,Hemlock-Yellow Birch,Aspen-Paper Birch,Aspen-Paper Birch
24606353,436473.9157,661041.4647,Northern Hardwood,Aspen-Paper Birch,Aspen-Paper Birch
24606354,437272.647,661008.1009,Lowland Forest,Aspen-Paper Birch,Ag-Grassland
24606361,438880.0236,661748.1667,Hemlock-Yellow Birch,Ag-Grassland,Ag-Grassland
24606362,438074.9699,661772.5997,Hemlock-Yellow Birch,Aspen-Paper Birch,Aspen-Paper Birch
24606363,438071.838,660976.4489,Hemlock-Yellow Birch,Aspen-Paper Birch,Aspen-Paper Birch
24606364,438872.5259,660946.0347,Hemlock-Yellow Birch,Aspen-Paper Birch,Aspen-Paper Birch
24607034,426030.2235,669318.8556,Hemlock-Yellow Birch,Northern Hardwood,Aspen-Paper Birch
24607094,424395.1537,667758.5481,Hemlock-Yellow Birch,Aspen-Paper Birch,Northern Hardwood
24607101,426028.4884,668513.666,Hemlock-Yellow Birch,Northern Hardwood,Aspen-Paper Birch
24607103,425206.8808,667733.3904,Hemlock-Yellow Birch,Northern Hardwood,Upland Shrub-Herb
24607104,426019.706,667709.8764,Northern Hardwood,Aspen-Paper Birch,Ag-Grassland
24607112,426838.4057,668493.2195,Hemlock-Yellow Birch,Aspen-Paper Birch,Aspen-Paper Birch
24607113,426831.5686,667682.9511,Pine Species,Aspen-Paper Birch,Upland Shrub-Herb
24607114,427640.727,667660.4264,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24607131,429257.9181,666807.4086,Lowland Forest,Aspen-Paper Birch,Upland Shrub-Herb
24607132,428443.0014,666831.1062,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24607133,428430.7931,666025.8455,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24607134,429247.7226,666008.5672,Lowland Forest,Marsh-Bog,Aspen-Paper Birch
24607141,427631.4171,666853.2837,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24607142,426819.9344,666875.4997,Pine Species,Other or No Data,Aspen-Paper Birch
24607143,426806.5771,666069.3149,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24607144,427617.3998,666046.1603,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24607151,426008.6311,666903.2292,Northern Hardwood,Aspen-Paper Birch,Ag-Grassland
24607152,425195.207,666927.3935,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24607153,425185.7329,666115.0073,Pine Species,Aspen-Paper Birch,Upland Shrub-Herb
24607154,425995.9696,666092.4683,Pine Species,Aspen-Paper Birch,Ag-Grassland
24607161,424384.6726,666952.5174,Pine Species,Aspen-Paper Birch,Upland Shrub-Herb
24607162,423576.6879,666978.4506,Aspen-Paper Birch,Aspen-Paper Birch,Upland Shrub-Herb
24607163,423574.823,666165.7686,Aspen-Paper Birch,Aspen-Paper Birch,Boreal Conifer-Hardwood
24607164,424378.8001,666139.4912,Aspen-Paper Birch,Lowland Forest,Upland Shrub-Herb
24607211,424371.4736,665332.0428,Aspen-Paper Birch,Aspen-Paper Birch,Boreal Conifer-Hardwood
24607212,423569.5542,665362.4909,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24607213,423559.5683,664569.3761,Aspen-Paper Birch,Aspen-Paper Birch,Northern Hardwood
24607214,424361.4372,664530.9228,Hemlock-Yellow Birch,Aspen-Paper Birch,Aspen-Paper Birch
24607221,425984.6959,665284.8255,Pine Species,Aspen-Paper Birch,Upland Shrub-Herb
24607222,425176.0329,665306.1691,Boreal Conifer-Hardwood,Lowland Forest,Upland Shrub-Herb
24607223,425165.9808,664501.4387,Hemlock-Yellow Birch,Aspen-Paper Birch,Northern Hardwood
24607224,425974.6683,664480.8397,Pine Species,Marsh-Bog,Boreal Conifer-Hardwood
24607231,427607.5054,665240.8409,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24607232,426795.1431,665262.9177,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24607233,426786.4229,664460.0152,Pine Species,Lowland Forest,Lowland Forest
24607234,427601.3477,664439.3392,Pine Species,Lowland Forest,Aspen-Paper Birch
24607241,429241.4829,665206.2167,Lowland Forest,Aspen-Paper Birch,Aspen-Paper Birch
24607242,428423.2552,665222.0417,Pine Species,Aspen-Paper Birch,Upland Shrub-Herb
24607243,428418.6482,664419.5027,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24607244,429237.4928,664400.1358,Aspen-Paper Birch,Aspen-Paper Birch,Upland Shrub-Herb
24607251,429229.9651,663599.8282,Aspen-Paper Birch,Aspen-Paper Birch,Ag-Grassland
24607252,428412.5118,663619.2481,Lowland Forest,Aspen-Paper Birch,Boreal Conifer-Hardwood
24607253,428404.4933,662824.9981,Boreal Conifer-Hardwood,Aspen-Paper Birch,Ag-Grassland
24607261,427594.9665,663639.4227,Lowland Forest,Aspen-Paper Birch,Lowland Forest
24607262,426775.9736,663661.8842,Pine Species,Aspen-Paper Birch,Upland Shrub-Herb
24607263,426762.7788,662869.0366,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24607264,427587.3165,662841.6124,Lowland Forest,Aspen-Paper Birch,Aspen-Paper Birch
24607271,425963.917,663684.2563,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24607272,425158.6783,663703.9286,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24607273,425155.3834,662912.3512,Pine Species,Aspen-Paper Birch,Other or No Data
24607274,425952.1832,662893.1911,Pine Species,Aspen-Paper Birch,Upland Shrub-Herb
24607281,424353.3832,663733.6815,Hemlock-Yellow Birch,Aspen-Paper Birch,Upland Shrub-Herb
24607282,423548.4917,663774.4296,Aspen-Paper Birch,Aspen-Paper Birch,Aspen-Paper Birch
24607283,423538.2619,662978.6784,Pine Species,Aspen-Paper Birch,Other or No Data
24607284,424350.4905,662939.7085,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24607331,424358.7957,662150.0042,Hemlock-Yellow Birch,Aspen-Paper Birch,Other or No Data
24607341,425956.1432,662103.2407,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24607342,425162.6056,662122.4908,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24607343,425178.6635,661338.292,Aspen-Paper Birch,Aspen-Paper Birch,Other or No Data
24607344,425974.6127,661316.37,Hemlock-Yellow Birch,Aspen-Paper Birch,Aspen-Paper Birch
24607351,427581.5057,662048.7132,Hemlock-Yellow Birch,Aspen-Paper Birch,Aspen-Paper Birch
24607352,426762.0719,662079.7006,Lowland Forest,Aspen-Paper Birch,Other or No Data
24607353,426775.479,661286.772,Hemlock-Yellow Birch,Aspen-Paper Birch,Aspen-Paper Birch
24607354,427576.8291,661254.2738,Hemlock-Yellow Birch,Aspen-Paper Birch,Aspen-Paper Birch
24607361,429207.4203,662014.6295,Lowland Forest,Ag-Grassland,Aspen-Paper Birch
24607362,428398.4635,662029.1167,Boreal Conifer-Hardwood,Aspen-Paper Birch,Upland Shrub-Herb
24607363,428384.8599,661232.0035,Hemlock-Yellow Birch,Aspen-Paper Birch,Aspen-Paper Birch
24607364,429195.7464,661216.9844,Lowland Forest,Aspen-Paper Birch,Aspen-Paper Birch
24702051,471056.1524,679121.1975,Lowland Forest,Northern Hardwood,Boreal Conifer-Hardwood
24702052,470251.1042,679125.9516,Boreal Conifer-Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24702053,470239.758,678386.0311,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24702054,471046.3476,678381.2668,Aspen-Paper Birch,Aspen-Paper Birch,Boreal Conifer-Hardwood
24702061,469443.5967,679124.1279,Boreal Conifer-Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24702062,468637.741,679116.9567,Hemlock-Yellow Birch,Aspen-Paper Birch,Boreal Conifer-Hardwood
24702063,468637.3705,678352.585,Aspen-Paper Birch,Aspen-Paper Birch,Boreal Conifer-Hardwood
24702064,469434.3539,678375.8551,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24702071,469425.1424,677574.1766,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24702072,468634.0422,677546.5699,Aspen-Paper Birch,Aspen-Paper Birch,Aspen-Paper Birch
24702073,468632.3397,676741.6495,Aspen-Paper Birch,Aspen-Paper Birch,Boreal Conifer-Hardwood
24702074,469421.1892,676775.3052,Aspen-Paper Birch,Aspen-Paper Birch,Boreal Conifer-Hardwood
24702081,471037.2165,677581.6453,Aspen-Paper Birch,Aspen-Paper Birch,Aspen-Paper Birch
24702082,470230.8881,677586.3157,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24702083,470225.486,676790.9249,Aspen-Paper Birch,Aspen-Paper Birch,Aspen-Paper Birch
24702084,471029.9732,676786.212,Aspen-Paper Birch,Aspen-Paper Birch,Aspen-Paper Birch
24702092,471841.6068,677572.1827,Aspen-Paper Birch,Aspen-Paper Birch,Aspen-Paper Birch
24702093,471831.5037,676773.9357,Boreal Conifer-Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24702162,471827.8135,675970.2525,Boreal Conifer-Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24702163,471830.663,675159.5529,Aspen-Paper Birch,Aspen-Paper Birch,Boreal Conifer-Hardwood
24702164,472623.1179,675144.1206,Boreal Conifer-Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24702171,471029.0824,675982.5907,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24702172,470227.2865,675988.2554,Boreal Conifer-Hardwood,Aspen-Paper Birch,Aspen-Paper Birch
24702173,470235.0953,675178.4997,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24702174,471035.1268,675170.4916,Lowland Forest,Aspen-Paper Birch,Aspen-Paper Birch
24702181,469425.0835,675974.691,Boreal Conifer-Hardwood,Aspen-Paper Birch,Aspen-Paper Birch
24702182,468639.0336,675943.8468,Aspen-Paper Birch,Northern Hardwood,Aspen-Paper Birch
24702183,468651.4755,675151.9892,Pine Species,Aspen-Paper Birch,Lowland Forest
24702184,469433.6438,675171.3913,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24702191,469432.0635,674367.3886,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24702192,468649.8583,674356.0042,Pine Species,Aspen-Paper Birch,Lowland Forest
24702193,468636.1472,673557.9245,Boreal Conifer-Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24702194,469419.7899,673562.304,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24702201,471034.9326,674360.0625,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24702202,470233.8881,674368.782,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24702203,470223.8615,673560.3757,Aspen-Paper Birch,Aspen-Paper Birch,Aspen-Paper Birch
24702204,471029.2311,673552.2444,Boreal Conifer-Hardwood,Aspen-Paper Birch,Aspen-Paper Birch
24702211,472622.0865,674335.8161,Aspen-Paper Birch,Aspen-Paper Birch,Aspen-Paper Birch
24702212,471831.2081,674349.578,Aspen-Paper Birch,Aspen-Paper Birch,Boreal Conifer-Hardwood
24702213,471827.4516,673542.5335,Boreal Conifer-Hardwood,Aspen-Paper Birch,Upland Shrub-Herb
24702214,472620.3035,673527.1843,Aspen-Paper Birch,Aspen-Paper Birch,Aspen-Paper Birch
24702222,473419.5842,674314.3443,Aspen-Paper Birch,Aspen-Paper Birch,Aspen-Paper Birch
24702223,473418.1359,673506.3667,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24702224,474222.3932,673481.5404,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24702271,474219.9306,672681.071,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24702272,473416.1311,672700.5612,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24702273,473415.0348,671896.4071,Hemlock-Yellow Birch,Aspen-Paper Birch,Aspen-Paper Birch
24702274,474216.2458,671883.8776,Aspen-Paper Birch,Aspen-Paper Birch,Aspen-Paper Birch
24702281,472618.4063,672719.5686,Hemlock-Yellow Birch,Aspen-Paper Birch,Aspen-Paper Birch
24702282,471825.5252,672737.1761,Aspen-Paper Birch,Aspen-Paper Birch,Boreal Conifer-Hardwood
24702283,471822.2796,671934.2887,Aspen-Paper Birch,Aspen-Paper Birch,Boreal Conifer-Hardwood
24702284,472617.8948,671913.0975,Hemlock-Yellow Birch,Aspen-Paper Birch,Aspen-Paper Birch
24702291,471023.4582,672748.3702,Boreal Conifer-Hardwood,Aspen-Paper Birch,Aspen-Paper Birch
24702292,470214.7885,672756.6218,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24702293,470205.5764,671957.337,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24702294,471018.2152,671948.1475,Aspen-Paper Birch,Aspen-Paper Birch,Boreal Conifer-Hardwood
24702301,469408.0546,672760.8991,Pine Species,Northern Hardwood,Boreal Conifer-Hardwood
24702302,468622.6167,672761.1314,Boreal Conifer-Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24702303,468609.8293,671966.5797,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24702304,469397.1467,671964.0956,Boreal Conifer-Hardwood,Northern Hardwood,Boreal Conifer-Hardwood
24702311,469382.781,671165.3214,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24702312,468590.8361,671170.3212,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24702313,468564.6051,670374.0353,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24702314,469364.341,670363.9072,Pine Species,Aspen-Paper Birch,Upland Shrub-Herb
24702321,471010.4574,671145.4911,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24702322,470193.0349,671156.139,Pine Species,Aspen-Paper Birch,Other or No Data
24702323,470176.1748,670352.2149,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24702324,470996.3848,670340.4217,Pine Species,Aspen-Paper Birch,Upland Shrub-Herb
24702331,472610.2635,671108.4643,Northern Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24702332,471816.4403,671130.9257,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24702333,471802.9799,670325.378,Aspen-Paper Birch,Aspen-Paper Birch,Aspen-Paper Birch
24702334,472597.8427,670305.143,Boreal Conifer-Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24702341,474207.6196,671081.2958,Boreal Conifer-Hardwood,Aspen-Paper Birch,Aspen-Paper Birch
24702342,473408.231,671091.8326,Hemlock-Yellow Birch,Aspen-Paper Birch,Aspen-Paper Birch
24702343,473394.241,670287.3312,Boreal Conifer-Hardwood,Aspen-Paper Birch,Aspen-Paper Birch
24702344,474192.1467,670273.8626,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703011,467838.5218,679112.4076,Hemlock-Yellow Birch,Northern Hardwood,Boreal Conifer-Hardwood
24703012,467046.0571,679114.5298,Aspen-Paper Birch,Aspen-Paper Birch,Aspen-Paper Birch
24703013,467040.467,678317.4862,Other or No Data,Aspen-Paper Birch,Aspen-Paper Birch
24703014,467841.7366,678331.0274,Aspen-Paper Birch,Northern Hardwood,Northern Hardwood
24703021,466252.2269,679124.1724,Aspen-Paper Birch,Aspen-Paper Birch,Other or No Data
24703022,465451.8677,679139.422,Pine Species,Aspen-Paper Birch,Upland Shrub-Herb
24703023,465437.6688,678337.2329,Other or No Data,Aspen-Paper Birch,Aspen-Paper Birch
24703024,466239.1271,678320.4953,Other or No Data,Aspen-Paper Birch,Other or No Data
24703031,464652.9188,679160.298,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703032,463852.1799,679187.7244,Aspen-Paper Birch,Aspen-Paper Birch,Other or No Data
24703033,463835.3774,678404.7046,Pine Species,Aspen-Paper Birch,Other or No Data
24703034,464636.6281,678365.0678,Other or No Data,Lowland Forest,Aspen-Paper Birch
24703041,463051.0721,679211.821,Aspen-Paper Birch,Ag-Grassland,Upland Shrub-Herb
24703042,462253.0602,679231.2369,Aspen-Paper Birch,Aspen-Paper Birch,Upland Shrub-Herb
24703043,462242.5252,678466.4148,Aspen-Paper Birch,Ag-Grassland,Ag-Grassland
24703044,463039.4392,678441.4787,Pine Species,Aspen-Paper Birch,Upland Shrub-Herb
24703051,461449.7472,679246.6143,Boreal Conifer-Hardwood,Aspen-Paper Birch,Other or No Data
24703052,460641.9588,679262.1292,Lowland Forest,Aspen-Paper Birch,Upland Shrub-Herb
24703053,460632.8576,678502.3535,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24703054,461442.2885,678482.1973,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24703061,459833.722,679272.2265,Lowland Forest,Aspen-Paper Birch,Upland Shrub-Herb
24703062,459013.4114,679275.7176,Boreal Conifer-Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703063,459003.5144,678504.7397,Lowland Forest,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703064,459825.6956,678510.3351,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24703071,459824.6952,677705.5305,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703072,458996.798,677700.5942,Boreal Conifer-Hardwood,Aspen-Paper Birch,Upland Shrub-Herb
24703073,458995.1344,676898.9739,Boreal Conifer-Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703074,459831.9546,676900.559,Boreal Conifer-Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703081,461440.9953,677677.5615,Aspen-Paper Birch,Aspen-Paper Birch,Aspen-Paper Birch
24703082,460631.1998,677697.3489,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24703083,460637.404,676891.3525,Lowland Forest,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703084,461444.5143,676872.4809,Lowland Forest,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703091,463032.5863,677635.701,Pine Species,Northern Hardwood,Boreal Conifer-Hardwood
24703092,462243.6096,677660.8934,Aspen-Paper Birch,Aspen-Paper Birch,Aspen-Paper Birch
24703093,462245.1774,676849.8028,Lowland Forest,Northern Hardwood,Boreal Conifer-Hardwood
24703094,463038.5247,676824.4821,Lowland Forest,Aspen-Paper Birch,Aspen-Paper Birch
24703101,464633.5823,677576.8508,Lowland Forest,Aspen-Paper Birch,Other or No Data
24703102,463829.8477,677604.7531,Pine Species,Lowland Forest,Aspen-Paper Birch
24703103,463837.6971,676809.2831,Boreal Conifer-Hardwood,Aspen-Paper Birch,Aspen-Paper Birch
24703104,464645.838,676804.8487,Aspen-Paper Birch,Aspen-Paper Birch,Other or No Data
24703111,466239.455,677544.6299,Lowland Forest,Aspen-Paper Birch,Other or No Data
24703112,465437.785,677557.2142,Lowland Forest,Aspen-Paper Birch,Other or No Data
24703113,465452.6789,676801.2189,Aspen-Paper Birch,Aspen-Paper Birch,Aspen-Paper Birch
24703114,466255.0665,676797.0254,Lowland Forest,Aspen-Paper Birch,Aspen-Paper Birch
24703121,467847.0705,677534.3174,Aspen-Paper Birch,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703122,467045.0133,677537.0239,Lowland Forest,Aspen-Paper Birch,Upland Shrub-Herb
24703123,467057.0764,676777.8621,Lowland Forest,Northern Hardwood,Boreal Conifer-Hardwood
24703124,467851.2135,676742.6627,Aspen-Paper Birch,Northern Hardwood,Lowland Forest
24703131,467857.3513,675950.426,Aspen-Paper Birch,Aspen-Paper Birch,Lowland Forest
24703132,467066.2257,675996.1851,Lowland Forest,Northern Hardwood,Boreal Conifer-Hardwood
24703133,467080.2051,675192.9382,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703134,467872.5521,675158.6577,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703141,466271.2089,676020.4957,Lowland Forest,Northern Hardwood,Aspen-Paper Birch
24703142,465469.5871,676022.7474,Aspen-Paper Birch,Aspen-Paper Birch,Aspen-Paper Birch
24703143,465486.2219,675220.9614,Lowland Forest,Aspen-Paper Birch,Aspen-Paper Birch
24703144,466285.4647,675214.2358,Pine Species,Northern Hardwood,Aspen-Paper Birch
24703151,464663.7489,676020.8806,Aspen-Paper Birch,Aspen-Paper Birch,Aspen-Paper Birch
24703152,463852.9752,676015.8559,Boreal Conifer-Hardwood,Aspen-Paper Birch,Aspen-Paper Birch
24703153,463871.6799,675223.2123,Lowland Forest,Aspen-Paper Birch,Marsh-Bog
24703154,464681.4982,675223.6553,Lowland Forest,Aspen-Paper Birch,Aspen-Paper Birch
24703161,463047.4521,676023.8292,Boreal Conifer-Hardwood,Aspen-Paper Birch,Aspen-Paper Birch
24703162,462248.0804,676046.3035,Lowland Forest,Northern Hardwood,Boreal Conifer-Hardwood
24703163,462252.5565,675246.4999,Boreal Conifer-Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
